Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),ZONE_0:Zone Mean Radiant Temperature [C](Hourly),ZONE_0:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),ZONE_0:Zone Mean Air Temperature [C](Hourly),ZONE_0:Zone Operative Temperature [C](Hourly),ZONE_0:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](Hourly),ZONE_0:Zone Infiltration Mass Flow Rate [kg/s](Hourly),ZONE_0:Zone Infiltration Air Change Rate [ach](Hourly),ZONE_0:Zone Ventilation Mass Flow Rate [kg/s](Hourly),ZONE_0:Zone Ventilation Air Change Rate [ach](Hourly),ZONE_0:Zone Air Temperature [C](Hourly),ZONE_0:Zone Air Humidity Ratio [](Hourly),ZONE_0:Zone Air Relative Humidity [%](Hourly),PEOPLE ZONE_0:Zone Thermal Comfort ASHRAE 55 Adaptive Model 90% Acceptability Status [](Hourly),PEOPLE ZONE_0:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),ZONE_0:Zone Thermal Comfort ASHRAE 55 Simple Model Summer or Winter Clothes Not Comfortable Time [hr](Hourly),ZONE_0 IDEAL LOADS AIR:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),ZONE_0 IDEAL LOADS AIR:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),ZONE_0 IDEAL LOADS AIR:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),ZONE_0 IDEAL LOADS AIR:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),ZONE_0 IDEAL LOADS AIR:Zone Ideal Loads Outdoor Air Total Heating Energy [J](Hourly),ZONE_0 IDEAL LOADS AIR:Zone Ideal Loads Outdoor Air Total Cooling Energy [J](Hourly),ZONE_0 IDEAL LOADS AIR:Zone Ideal Loads Heat Recovery Total Heating Energy [J](Hourly),ZONE_0 IDEAL LOADS AIR:Zone Ideal Loads Heat Recovery Total Cooling Energy [J](Hourly),ZONE_0:Zone Mechanical Ventilation Mass Flow Rate [kg/s](Hourly) 
 06/09  07:00:00,12.225,0.00807365344761014,90.35,24.551190978084836,834316.9191584191,20.19291731029609,22.372054144190464,0.008064896480494722,0.008066010675644096,0.10279148797685704,0.28797876384266063,3.652264754115452,20.19291731029609,0.008064896480494722,54.78797286166518,1.0,18.372625000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/09  08:00:00,14.165000000000001,0.008758238203426525,86.25,24.01207552337546,1168279.3393546077,20.524289806639928,22.268182665007693,0.008554822808835223,0.008002879984514906,0.10218136794071822,0.25066715969683673,3.187961474840054,20.524289806639928,0.008554822808835223,56.61764313082382,1.0,18.372625000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/09  09:00:00,16.63,0.009611696171071379,80.7,23.890720804046563,1334928.4753372504,21.017764940321012,22.454242872183784,0.009372876173630612,0.007924093425793484,0.1014772133216423,0.2973035655017651,3.802830855948497,21.017764940321012,0.009372876173630612,59.879718699892365,1.0,18.372625000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/09  10:00:00,19.45,0.01055946871316902,74.15,24.042809080609448,1472520.7605359105,22.115042264747732,23.078925672678594,0.010309608124482896,0.00783598201728261,0.10087288443333013,0.3084566518969806,3.970483547220687,22.115042264747732,0.010309608124482896,61.46083673980947,1.0,18.372625000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/09  11:00:00,22.395,0.01157429719714553,67.7,24.34410139103273,1413300.8179125313,23.6422828530856,23.993192122059163,0.011302870177367629,0.007745466258314407,0.10038014895951555,0.16835809190363124,2.1759618336969995,23.6422828530856,0.011302870177367629,61.35557013660156,1.0,18.372625000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/09  12:00:00,25.130000000000003,0.0124502914043047,61.7,25.030340547034996,1664346.7973021457,25.682187247790267,25.35626389741263,0.01176701605433619,0.007663831469501036,0.10007870690119605,0.0,0.0,25.682187247790267,0.01176701605433619,56.47039399001078,1.0,18.372625000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/09  13:00:00,27.51,0.013075617417137359,56.25,25.63504093293526,1737658.9072521396,26.325743497948174,25.980392215441725,0.012195891415040537,0.0075956609586108545,0.0994695665834518,0.0,0.0,26.325743497948174,0.012195891415040537,56.30239360442069,0.5,18.372625000000003,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/09  14:00:00,29.159999999999997,0.013403479717573339,52.35,26.1193029158822,1640151.0015712858,26.804820171779546,26.462061543830877,0.01254526638823908,0.007550278474932161,0.09908806086511188,0.0,0.0,26.804820171779546,0.01254526638823908,56.273686380032345,0.0,18.372625000000003,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/09  15:00:00,29.865,0.01360573610601932,51.0,26.513306247556063,1400285.9498625773,27.23161627548675,26.87246126152141,0.012842213991335987,0.007530305074296889,0.09901291437601635,0.0,0.0,27.23161627548675,0.012842213991335987,56.1539160508561,0.0,18.372625000000003,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/09  16:00:00,29.669999999999995,0.013598644295714602,51.55,26.815929087905165,968431.0633602263,27.706158726345684,27.261043907125423,0.013186844946852402,0.007535240306648557,0.09928826167420954,0.0,0.0,27.706158726345684,0.013186844946852402,56.05088336157841,0.0,18.372625000000003,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
